,Unnamed: 0,unite_de_temps,type_de_transaction,montant,Solde_avant_transaction,Solde_après_transaction,Solde_initial_destinataire,nouveau_solde_destinataire,transaction_frauduleuse
12363,5275608,372,CASH_OUT,81814,81814,0,203160,284974,1
12364,5281868,372,TRANSFER,2923356,2923356,0,0,0,1
12365,5281869,372,CASH_OUT,2923356,2923356,0,245463,3168819,1
12366,5287515,373,TRANSFER,141410,141410,0,0,0,1
12367,5287516,373,CASH_OUT,141410,141410,0,594609,736020,1
12368,5293161,373,TRANSFER,4294676,4294676,0,0,0,1
12369,5293162,373,CASH_OUT,4294676,4294676,0,1061317,5355993,1
12370,5294506,373,TRANSFER,112835,112835,0,0,0,1
12371,5294507,373,CASH_OUT,112835,112835,0,857193,970029,1
12372,5301176,373,TRANSFER,152314,152314,0,0,0,1
12373,5301177,373,CASH_OUT,152314,152314,0,144953,297267,1
12374,5312722,373,TRANSFER,530354,530354,0,0,0,1
12375,5312723,373,CASH_OUT,530354,530354,0,4728783,5259138,1
12376,5312889,373,TRANSFER,82750,82750,0,0,0,1
12377,5312890,373,CASH_OUT,82750,82750,0,0,82750,1
12378,5322216,374,TRANSFER,1968431,1968431,0,0,0,1
12379,5322217,374,CASH_OUT,1968431,1968431,0,0,1968431,1
12380,5323781,374,TRANSFER,7466,7466,0,0,0,1
12381,5323782,374,CASH_OUT,7466,7466,0,0,7466,1
12382,5324383,374,TRANSFER,200418,200418,0,0,0,1
12383,5324384,374,CASH_OUT,200418,200418,0,902091,1102509,1
12384,5328688,374,TRANSFER,54725,54725,0,0,0,1
12385,5328689,374,CASH_OUT,54725,54725,0,0,54725,1
12386,5330681,374,TRANSFER,243747,243747,0,0,0,1
12387,5330682,374,CASH_OUT,243747,243747,0,972569,1216317,1
12388,5335532,374,TRANSFER,115125,115125,0,0,0,1
12389,5335533,374,CASH_OUT,115125,115125,0,8601839,8716965,1
12390,5338220,374,TRANSFER,700523,700523,0,0,0,1
12391,5338221,374,CASH_OUT,700523,700523,0,1633037,2333561,1
12392,5349897,375,TRANSFER,667733,667733,0,0,0,1
12393,5349898,375,CASH_OUT,667733,667733,0,1287353,1955087,1
12394,5351055,375,TRANSFER,118462,118462,0,0,0,1
12395,5351056,375,CASH_OUT,118462,118462,0,251578,370040,1
12396,5355334,375,TRANSFER,821138,821138,0,0,0,1
12397,5355335,375,CASH_OUT,821138,821138,0,1944521,2765659,1
12398,5359752,375,TRANSFER,385567,385567,0,0,0,1
12399,5359753,375,CASH_OUT,385567,385567,0,0,385567,1
12400,5362425,375,TRANSFER,3724,3724,0,0,0,1
12401,5362426,375,CASH_OUT,3724,3724,0,477295,481020,1
12402,5373729,376,TRANSFER,248123,248123,0,0,0,1
12403,5373730,376,CASH_OUT,248123,248123,0,614200,862324,1
12404,5374709,376,TRANSFER,449032,449032,0,0,0,1
12405,5374710,376,CASH_OUT,449032,449032,0,783117,1232150,1
12406,5393913,377,TRANSFER,2344540,2344540,0,0,0,1
12407,5393914,377,CASH_OUT,2344540,2344540,0,0,2344540,1
12408,5396749,377,TRANSFER,434006,434006,0,0,0,1
12409,5396750,377,CASH_OUT,434006,434006,0,1381449,1815455,1
12410,5401276,377,TRANSFER,73946,73946,0,0,0,1
12411,5401277,377,CASH_OUT,73946,73946,0,518296,592243,1
12412,5402152,377,TRANSFER,503420,503420,0,0,0,1
12413,5402153,377,CASH_OUT,503420,503420,0,417119,920540,1
12414,5404171,377,TRANSFER,489033,489033,0,0,0,1
12415,5404172,377,CASH_OUT,489033,489033,0,0,489033,1
12416,5407591,378,TRANSFER,192815,192815,0,0,0,1
12417,5407592,378,CASH_OUT,192815,192815,0,0,192815,1
12418,5413430,378,TRANSFER,187761,187761,0,0,0,1
12419,5413431,378,CASH_OUT,187761,187761,0,360353,687445,1
12420,5454841,379,TRANSFER,36942,36942,0,0,0,1
12421,5454842,379,CASH_OUT,36942,36942,0,31565,68507,1
12422,5456352,379,TRANSFER,99458,99458,0,0,0,1
12423,5456353,379,CASH_OUT,99458,99458,0,425060,524519,1
12424,5458342,379,TRANSFER,284000,284000,0,0,0,1
12425,5458343,379,CASH_OUT,284000,284000,0,0,284000,1
12426,5460819,379,TRANSFER,626673,626673,0,0,0,1
12427,5460820,379,CASH_OUT,626673,626673,0,1196558,1823232,1
12428,5462542,379,TRANSFER,17216,17216,0,0,0,1
12429,5462543,379,CASH_OUT,17216,17216,0,30730,47947,1
12430,5467196,379,TRANSFER,8317724,8317724,0,0,0,1
12431,5467197,379,CASH_OUT,8317724,8317724,0,0,8317724,1
12432,5477541,379,TRANSFER,2983996,2983996,0,0,0,1
12433,5477542,379,CASH_OUT,2983996,2983996,0,0,2983996,1
12434,5479343,379,TRANSFER,4445514,4445514,0,0,0,1
12435,5479344,379,CASH_OUT,4445514,4445514,0,910628,5356142,1
12436,5496478,380,TRANSFER,2784,2784,0,0,0,1
12437,5496479,380,CASH_OUT,2784,2784,0,4927905,4930690,1
12438,5506814,380,TRANSFER,3070709,3070709,0,0,0,1
12439,5506815,380,CASH_OUT,3070709,3070709,0,0,3070709,1
12440,5509071,380,TRANSFER,49076,49076,0,0,0,1
12441,5509072,380,CASH_OUT,49076,49076,0,863127,912204,1
12442,5511891,380,TRANSFER,330218,330218,0,0,0,1
12443,5511892,380,CASH_OUT,330218,330218,0,3257136,3587354,1
12444,5514350,380,TRANSFER,70125,70125,0,0,0,1
12445,5514351,380,CASH_OUT,70125,70125,0,7303214,7373339,1
12446,5517871,380,TRANSFER,259820,259820,0,0,0,1
12447,5517872,380,CASH_OUT,259820,259820,0,32888,292709,1
12448,5521574,380,TRANSFER,799797,799797,0,0,0,1
12449,5521575,380,CASH_OUT,799797,799797,0,4381942,5181740,1
12450,5534423,381,TRANSFER,703882,703882,0,0,0,1
12451,5534424,381,CASH_OUT,703882,703882,0,100650,804533,1
12452,5534504,381,TRANSFER,102256,102256,0,0,0,1
12453,5534505,381,CASH_OUT,102256,102256,0,0,102256,1
12454,5538564,382,TRANSFER,1465173,1465173,0,0,0,1
12455,5538565,382,CASH_OUT,1465173,1465173,0,0,1465173,1
12456,5541847,382,TRANSFER,6085,6085,0,0,0,1
12457,5541848,382,CASH_OUT,6085,6085,0,1219255,1225340,1
12458,5545405,382,TRANSFER,1595587,1595587,0,0,0,1
12459,5545406,382,CASH_OUT,1595587,1595587,0,7519338,9114925,1
12460,5546412,382,TRANSFER,565346,565346,0,0,0,1
12461,5546413,382,CASH_OUT,565346,565346,0,331443,896789,1
12462,5550827,383,TRANSFER,4104942,4104942,0,0,0,1
12463,5550828,383,CASH_OUT,4104942,4104942,0,131668,4236610,1
12464,5551043,383,TRANSFER,4961093,4961093,0,0,0,1
12465,5551044,383,CASH_OUT,4961093,4961093,0,0,4961093,1
12466,5551652,383,TRANSFER,106601,106601,0,0,0,1
12467,5551653,383,CASH_OUT,106601,106601,0,2361916,2468518,1
12468,5552698,383,TRANSFER,113921,113921,0,0,0,1
12469,5552699,383,CASH_OUT,113921,113921,0,0,113921,1
12470,5555046,383,TRANSFER,167907,167907,0,0,0,1
12471,5555047,383,CASH_OUT,167907,167907,0,112544,280451,1
12472,5555664,383,TRANSFER,4731371,4731371,0,0,0,1
12473,5555665,383,CASH_OUT,4731371,4731371,0,0,4731371,1
12474,5555689,383,TRANSFER,150406,150406,0,0,0,1
12475,5555690,383,CASH_OUT,150406,150406,0,1903051,2053457,1
12476,5559703,384,TRANSFER,56517,56517,0,0,0,1
12477,5559704,384,CASH_OUT,56517,56517,0,0,56517,1
12478,5560659,384,TRANSFER,2374412,2374412,0,0,0,1
12479,5560660,384,CASH_OUT,2374412,2374412,0,44425,2418838,1
12480,5561598,384,TRANSFER,136903,136903,0,0,0,1
12481,5561599,384,CASH_OUT,136903,136903,0,381491,518395,1
12482,5561948,385,TRANSFER,620512,620512,0,0,0,1
12483,5561949,385,CASH_OUT,620512,620512,0,0,620512,1
12484,5562382,385,TRANSFER,617882,617882,0,0,0,1
12485,5562383,385,CASH_OUT,617882,617882,0,171914,789796,1
12486,5562492,385,TRANSFER,627088,627088,0,0,0,1
12487,5562493,385,CASH_OUT,627088,627088,0,594476,1221564,1
12488,5563020,385,TRANSFER,868004,868004,0,0,0,1
12489,5563021,385,CASH_OUT,868004,868004,0,0,868004,1
12490,5563075,386,TRANSFER,1500582,1500582,0,0,0,1
12491,5563076,386,CASH_OUT,1500582,1500582,0,24882357,26382939,1
12492,5563206,386,TRANSFER,978362,978362,0,0,0,1
12493,5563207,386,CASH_OUT,978362,978362,0,123481,1101844,1
12494,5563374,386,TRANSFER,6063657,6063657,0,0,0,1
12495,5563375,386,CASH_OUT,6063657,6063657,0,1215280,7278937,1
12496,5563377,386,TRANSFER,442290,442290,0,0,0,1
12497,5563378,386,CASH_OUT,442290,442290,0,0,442290,1
12498,5563495,386,TRANSFER,879810,879810,0,0,0,1
12499,5563496,386,CASH_OUT,879810,879810,0,483763,1363574,1
12500,5563505,386,TRANSFER,10000000,21975271,11975271,0,0,1
12501,5563506,386,CASH_OUT,10000000,10000000,0,1950323,11950323,1
12502,5563507,386,TRANSFER,10000000,11975271,1975271,0,0,1
12503,5563508,386,CASH_OUT,10000000,10000000,0,37732,10037732,1
12504,5563509,386,TRANSFER,1975271,1975271,0,0,0,1
12505,5563510,386,CASH_OUT,1975271,1975271,0,442672,2417944,1
12506,5563703,387,TRANSFER,531551,531551,0,0,0,1
12507,5563704,387,CASH_OUT,531551,531551,0,0,531551,1
12508,5563705,387,TRANSFER,10000000,44892193,34892193,0,0,1
12509,5563706,387,CASH_OUT,10000000,10000000,0,0,10000000,1
12510,5563707,387,TRANSFER,10000000,34892193,24892193,0,0,1
12511,5563708,387,CASH_OUT,10000000,10000000,0,109827,10109827,1
12512,5563709,387,TRANSFER,10000000,24892193,14892193,0,0,1
12513,5563710,387,CASH_OUT,10000000,10000000,0,0,10000000,1
12514,5563711,387,TRANSFER,10000000,14892193,4892193,0,0,1
12515,5563712,387,CASH_OUT,10000000,10000000,0,0,10000000,1
12516,5563713,387,TRANSFER,4892193,4892193,4892193,0,0,1
12517,5563714,387,CASH_OUT,0,0,0,7970766,7970766,1
12518,5563715,387,TRANSFER,1101871,1101871,0,0,0,1
12519,5563716,387,CASH_OUT,1101871,1101871,0,442604,1544475,1
12520,5563717,387,TRANSFER,18028,18028,0,0,0,1
12521,5563718,387,CASH_OUT,18028,18028,0,4514680,4532708,1
12522,5563719,387,TRANSFER,143501,143501,0,0,0,1
12523,5563720,387,CASH_OUT,143501,143501,0,794640,938141,1
12524,5563721,387,TRANSFER,10000000,29110884,19110884,0,0,1
12525,5563722,387,CASH_OUT,10000000,10000000,0,148684,10148684,1
12526,5563723,387,TRANSFER,10000000,19110884,9110884,0,0,1
12527,5563724,387,CASH_OUT,10000000,10000000,0,0,10000000,1
12528,5563725,387,TRANSFER,9110884,9110884,0,0,0,1
12529,5563726,387,CASH_OUT,9110884,9110884,0,0,9110884,1
12530,5563727,387,TRANSFER,20920,20920,0,0,0,1
12531,5563728,387,CASH_OUT,20920,20920,0,359472,380393,1
12532,5563729,387,TRANSFER,245970,245970,0,0,0,1
12533,5563730,387,CASH_OUT,245970,245970,0,14287843,14533814,1
12534,5563731,388,TRANSFER,126848,126848,0,0,0,1
12535,5563732,388,CASH_OUT,126848,126848,0,11722231,11849079,1
12536,5563733,388,TRANSFER,2641674,2641674,0,0,0,1
12537,5563734,388,CASH_OUT,2641674,2641674,0,0,2641674,1
12538,5563735,388,TRANSFER,6703831,6703831,0,0,0,1
12539,5563736,388,CASH_OUT,6703831,6703831,0,99114,6802945,1
12540,5563737,388,TRANSFER,20393,20393,0,0,0,1
12541,5563738,388,CASH_OUT,20393,20393,0,293446,313839,1
12542,5563739,388,TRANSFER,680224,680224,0,0,0,1
12543,5563740,388,CASH_OUT,680224,680224,0,1058527,1738752,1
12544,5563741,388,TRANSFER,5658123,5658123,0,0,0,1
12545,5563742,388,CASH_OUT,5658123,5658123,0,1094471,6752594,1
12546,5563743,388,TRANSFER,960196,960196,0,0,0,1
12547,5563744,388,CASH_OUT,960196,960196,0,932,961128,1
12548,5563745,388,TRANSFER,4348,4348,0,0,0,1
12549,5563746,388,CASH_OUT,4348,4348,0,4139226,4143575,1
12550,5563747,388,TRANSFER,236388,236388,0,0,0,1
12551,5563748,388,CASH_OUT,236388,236388,0,0,236388,1
12552,5563749,389,TRANSFER,1159831,1159831,0,0,0,1
12553,5563750,389,CASH_OUT,1159831,1159831,0,728217,1888049,1
12554,5563751,389,TRANSFER,1312947,1312947,0,0,0,1
12555,5563752,389,CASH_OUT,1312947,1312947,0,251046,1563993,1
12556,5563753,389,TRANSFER,173668,173668,0,0,0,1
12557,5563754,389,CASH_OUT,173668,173668,0,383083,556752,1
12558,5563755,389,TRANSFER,9060955,9060955,0,0,0,1
12559,5563756,389,CASH_OUT,9060955,9060955,0,271460,9332415,1
12560,5563757,389,TRANSFER,1090527,1090527,0,0,0,1
12561,5563758,389,CASH_OUT,1090527,1090527,0,0,1090527,1
12562,5563759,390,TRANSFER,1084144,1084144,0,0,0,1
12563,5563760,390,CASH_OUT,1084144,1084144,0,13948,1098092,1
12564,5563761,390,TRANSFER,4525901,4525901,0,0,0,1
12565,5563762,390,CASH_OUT,4525901,4525901,0,0,4525901,1
12566,5563763,390,TRANSFER,1195842,1195842,0,0,0,1
12567,5563764,390,CASH_OUT,1195842,1195842,0,0,1195842,1
12568,5563765,390,TRANSFER,208868,208868,0,0,0,1
12569,5563766,390,CASH_OUT,208868,208868,0,78757,287625,1
12570,5563767,390,TRANSFER,964544,964544,0,0,0,1
12571,5563768,390,CASH_OUT,964544,964544,0,0,964544,1
12572,5563769,390,TRANSFER,638693,638693,0,0,0,1
12573,5563770,390,CASH_OUT,638693,638693,0,328882,967576,1
12574,5563771,391,TRANSFER,172362,172362,0,0,0,1
12575,5563772,391,CASH_OUT,172362,172362,0,543266,715629,1
12576,5563773,391,TRANSFER,47721,47721,0,0,0,1
12577,5563774,391,CASH_OUT,47721,47721,0,39484,87206,1
12578,5563775,391,TRANSFER,4559921,4559921,0,0,0,1
12579,5563776,391,CASH_OUT,4559921,4559921,0,2781040,7340962,1
12580,5563777,391,TRANSFER,235763,235763,0,0,0,1
12581,5563778,391,CASH_OUT,235763,235763,0,11417,247181,1
12582,5563779,391,TRANSFER,1309940,1309940,0,0,0,1
12583,5563780,391,CASH_OUT,1309940,1309940,0,0,1309940,1
12584,5563781,391,TRANSFER,495773,495773,0,0,0,1
12585,5563782,391,CASH_OUT,495773,495773,0,269095,764868,1
12586,5563783,392,TRANSFER,2887744,2887744,0,0,0,1
12587,5563784,392,CASH_OUT,2887744,2887744,0,0,2887744,1
12588,5563785,392,TRANSFER,251832,251832,0,0,0,1
12589,5563786,392,CASH_OUT,251832,251832,0,392591,644424,1
12590,5563787,392,TRANSFER,542393,542393,0,0,0,1
12591,5563788,392,CASH_OUT,542393,542393,0,0,542393,1
12592,5563789,392,TRANSFER,92001,92001,0,0,0,1
12593,5563790,392,CASH_OUT,92001,92001,0,329180,421181,1
12594,5563791,392,TRANSFER,193706,193706,0,0,0,1
12595,5563792,392,CASH_OUT,193706,193706,0,18047571,19642021,1
12596,5570281,393,TRANSFER,290198,290198,0,0,0,1
12597,5570282,393,CASH_OUT,290198,290198,0,0,290198,1
12598,5580976,393,TRANSFER,432958,432958,0,0,0,1
12599,5580977,393,CASH_OUT,432958,432958,0,0,432958,1
12600,5586770,394,TRANSFER,147957,147957,0,0,0,1
12601,5586771,394,CASH_OUT,147957,147957,0,105718,253675,1
12602,5593779,394,TRANSFER,1303543,1303543,0,0,0,1
12603,5593780,394,CASH_OUT,1303543,1303543,0,48368,1351912,1
12604,5597310,394,TRANSFER,201247,201247,0,0,0,1
12605,5597311,394,CASH_OUT,201247,201247,0,1296099,1497346,1
12606,5600213,394,TRANSFER,49950,49950,0,0,0,1
12607,5600214,394,CASH_OUT,49950,49950,0,460576,510527,1
12608,5606786,394,TRANSFER,3354215,3354215,0,0,0,1
12609,5606787,394,CASH_OUT,3354215,3354215,0,0,3354215,1
12610,5616079,395,TRANSFER,134297,134297,0,0,0,1
12611,5616080,395,CASH_OUT,134297,134297,0,419490,553788,1
12612,5616943,395,TRANSFER,47984,47984,0,0,0,1
12613,5616944,395,CASH_OUT,47984,47984,0,299049,347033,1
12614,5627582,395,TRANSFER,171880,171880,0,0,0,1
12615,5627583,395,CASH_OUT,171880,171880,0,2893198,3086348,1
12616,5628265,395,TRANSFER,117683,117683,0,0,0,1
12617,5628266,395,CASH_OUT,117683,117683,0,1206243,1323926,1
12618,5648166,396,TRANSFER,1547877,1547877,0,0,0,1
12619,5648167,396,CASH_OUT,1547877,1547877,0,185725,1733603,1
12620,5660598,396,TRANSFER,2189170,2189170,0,0,0,1
12621,5660599,396,CASH_OUT,2189170,2189170,0,0,2189170,1
12622,5662479,396,TRANSFER,233699,233699,0,0,0,1
12623,5662480,396,CASH_OUT,233699,233699,0,0,233699,1
12624,5664253,396,TRANSFER,59996,59996,0,0,0,1
12625,5664254,396,CASH_OUT,59996,59996,0,0,59996,1
12626,5671955,397,TRANSFER,2107997,2107997,0,0,0,1
12627,5671956,397,CASH_OUT,2107997,2107997,0,0,2107997,1
12628,5675345,397,TRANSFER,52689,52689,0,0,0,1
12629,5675346,397,CASH_OUT,52689,52689,0,160085,212774,1
12630,5679339,397,TRANSFER,249984,249984,0,0,0,1
12631,5679340,397,CASH_OUT,249984,249984,0,0,249984,1
12632,5683576,397,TRANSFER,40433,40433,0,0,0,1
12633,5683577,397,CASH_OUT,40433,40433,0,138722,179156,1
12634,5691725,397,TRANSFER,387408,387408,0,0,0,1
12635,5691726,397,CASH_OUT,387408,387408,0,187203,574611,1
12636,5699572,398,TRANSFER,50722,50722,0,0,0,1
12637,5699573,398,CASH_OUT,50722,50722,0,21829,72551,1
12638,5700980,398,TRANSFER,31334,31334,0,0,0,1
12639,5700981,398,CASH_OUT,31334,31334,0,0,31334,1
12640,5704595,398,TRANSFER,9725837,9725837,0,0,0,1
12641,5704596,398,CASH_OUT,9725837,9725837,0,160684,9886522,1
12642,5704604,398,TRANSFER,505571,505571,0,0,0,1
12643,5704605,398,CASH_OUT,505571,505571,0,167528,673099,1
12644,5716598,398,TRANSFER,489944,489944,0,0,0,1
12645,5716599,398,CASH_OUT,489944,489944,0,297207,787152,1
12646,5720327,398,TRANSFER,1498296,1498296,0,0,0,1
12647,5720328,398,CASH_OUT,1498296,1498296,0,13349963,14848260,1
12648,5724271,398,TRANSFER,10000000,25618179,15618179,0,0,1
12649,5724272,398,CASH_OUT,10000000,10000000,0,2246,10002246,1
12650,5724273,398,TRANSFER,10000000,15618179,5618179,0,0,1
12651,5724274,398,CASH_OUT,10000000,10000000,0,141403,10141403,1
12652,5724275,398,TRANSFER,5618179,5618179,0,0,0,1
12653,5724276,398,CASH_OUT,5618179,5618179,0,0,5618179,1
12654,5724294,398,TRANSFER,55247,55247,0,0,0,1
12655,5724295,398,CASH_OUT,55247,55247,0,11215285,11270532,1
12656,5724696,398,TRANSFER,371771,371771,0,0,0,1
12657,5724697,398,CASH_OUT,371771,371771,0,4665671,5037443,1
12658,5724963,398,TRANSFER,4309298,4309298,0,0,0,1
12659,5724964,398,CASH_OUT,4309298,4309298,0,0,4309298,1
12660,5725126,398,TRANSFER,3580542,3580542,0,0,0,1
12661,5725127,398,CASH_OUT,3580542,3580542,0,0,3580542,1
12662,5727826,399,TRANSFER,1442075,1442075,0,0,0,1
12663,5727827,399,CASH_OUT,1442075,1442075,0,168728,1610804,1
12664,5728812,399,TRANSFER,77710,77710,0,0,0,1
12665,5728813,399,CASH_OUT,77710,77710,0,11181435,11259145,1
12666,5733181,399,TRANSFER,145458,145458,0,0,0,1
12667,5733182,399,CASH_OUT,145458,145458,0,193730,339189,1
12668,5737449,399,TRANSFER,1082200,1082200,0,0,0,1
12669,5737450,399,CASH_OUT,1082200,1082200,0,0,1082200,1
12670,5737825,399,TRANSFER,350017,350017,0,0,0,1
12671,5737826,399,CASH_OUT,350017,350017,0,0,350017,1
12672,5743857,399,TRANSFER,205170,205170,0,0,0,1
12673,5743858,399,CASH_OUT,205170,205170,0,12555586,12760756,1
12674,5759651,400,TRANSFER,5096946,5096946,0,0,0,1
12675,5759652,400,CASH_OUT,5096946,5096946,0,10804,5107751,1
12676,5762775,400,TRANSFER,436757,436757,0,0,0,1
12677,5762776,400,CASH_OUT,436757,436757,0,0,436757,1
12678,5769250,400,TRANSFER,51113,51113,0,0,0,1
12679,5769251,400,CASH_OUT,51113,51113,0,3442151,3493264,1
12680,5770037,400,TRANSFER,4598089,4598089,0,0,0,1
12681,5770038,400,CASH_OUT,4598089,4598089,0,771511,5369601,1
12682,5773296,400,TRANSFER,245155,245155,0,0,0,1
12683,5773297,400,CASH_OUT,245155,245155,0,547471,792627,1
12684,5776528,400,TRANSFER,130278,130278,0,0,0,1
12685,5776529,400,CASH_OUT,130278,130278,0,690756,821035,1
12686,5782685,400,TRANSFER,460689,460689,0,0,0,1
12687,5782686,400,CASH_OUT,460689,460689,0,0,460689,1
12688,5786175,400,TRANSFER,1191669,1191669,0,0,0,1
12689,5786176,400,CASH_OUT,1191669,1191669,0,311728,1503398,1
12690,5791128,401,TRANSFER,125822,125822,0,0,0,1
12691,5791129,401,CASH_OUT,125822,125822,0,0,125822,1
12692,5791496,401,TRANSFER,1806516,1806516,0,0,0,1
12693,5791497,401,CASH_OUT,1806516,1806516,0,0,1806516,1
12694,5791801,401,TRANSFER,4481768,4481768,0,0,0,1
12695,5791802,401,CASH_OUT,4481768,4481768,0,345600,4827369,1
12696,5792469,401,TRANSFER,19511,19511,0,0,0,1
12697,5792470,401,CASH_OUT,19511,19511,0,18785,38297,1
12698,5799984,401,TRANSFER,65365,65365,0,0,0,1
12699,5799985,401,CASH_OUT,65365,65365,0,490135,604680,1
12700,5801851,401,TRANSFER,5838803,5838803,0,0,0,1
12701,5801852,401,CASH_OUT,5838803,5838803,0,471758,6310561,1
12702,5810286,401,TRANSFER,1672570,1672570,0,0,0,1
12703,5810287,401,CASH_OUT,1672570,1672570,0,11445,1684016,1
12704,5819905,401,TRANSFER,30467,30467,0,0,0,1
12705,5819906,401,CASH_OUT,30467,30467,0,625616,656083,1
12706,5823885,402,TRANSFER,48266,48266,0,0,0,1
12707,5823886,402,CASH_OUT,48266,48266,0,77475,125742,1
12708,5834537,402,TRANSFER,143592,143592,0,0,0,1
12709,5834538,402,CASH_OUT,143592,143592,0,0,143592,1
12710,5840497,402,TRANSFER,1232239,1232239,0,0,0,1
12711,5840498,402,CASH_OUT,1232239,1232239,0,30479,1262718,1
12712,5841055,402,TRANSFER,4257337,4257337,0,0,0,1
12713,5841056,402,CASH_OUT,4257337,4257337,0,3108,4260445,1
12714,5844470,402,TRANSFER,127156,127156,0,0,0,1
12715,5844471,402,CASH_OUT,127156,127156,0,0,127156,1
12716,5847837,402,TRANSFER,1301410,1301410,0,0,0,1
12717,5847838,402,CASH_OUT,1301410,1301410,0,307091,1608502,1
12718,5866388,403,TRANSFER,108560,108560,0,0,0,1
12719,5866389,403,CASH_OUT,108560,108560,0,0,108560,1
12720,5866659,403,TRANSFER,2371324,2371324,0,0,0,1
12721,5866660,403,CASH_OUT,2371324,2371324,0,3448629,5819953,1
12722,5868616,403,TRANSFER,6392,6392,0,0,0,1
12723,5868617,403,CASH_OUT,6392,6392,0,0,6392,1
12724,5871055,403,TRANSFER,265836,265836,0,0,0,1
12725,5871056,403,CASH_OUT,265836,265836,0,5819149,6084985,1
12726,5875183,403,TRANSFER,949979,949979,0,0,0,1
12727,5875184,403,CASH_OUT,949979,949979,0,0,949979,1
12728,5891131,403,TRANSFER,196254,196254,0,0,0,1
12729,5891132,403,CASH_OUT,196254,196254,0,0,196254,1
12730,5893135,403,TRANSFER,264286,264286,0,0,0,1
12731,5893136,403,CASH_OUT,264286,264286,0,714984,979271,1
12732,5895900,403,TRANSFER,2178303,2178303,0,0,0,1
12733,5895901,403,CASH_OUT,2178303,2178303,0,0,2178303,1
12734,5911183,404,TRANSFER,186375,186375,0,0,0,1
12735,5911184,404,CASH_OUT,186375,186375,0,427950,614326,1
12736,5914952,404,TRANSFER,10000000,12754759,2754759,0,0,1
12737,5914953,404,CASH_OUT,10000000,10000000,0,358443,10358443,1
12738,5914954,404,TRANSFER,2754759,2754759,0,0,0,1
12739,5914955,404,CASH_OUT,2754759,2754759,0,0,2754759,1
12740,5922716,404,TRANSFER,536433,536433,0,0,0,1
12741,5922717,404,CASH_OUT,536433,536433,0,3603723,4140157,1
12742,5926414,404,TRANSFER,126061,126061,0,0,0,1
12743,5926415,404,CASH_OUT,126061,126061,0,20438677,20564738,1
12744,5929885,404,TRANSFER,373322,373322,0,0,0,1
12745,5929886,404,CASH_OUT,373322,373322,0,112234,485556,1
12746,5934990,404,TRANSFER,40359,40359,0,0,0,1
12747,5934991,404,CASH_OUT,40359,40359,0,37684,78044,1
12748,5937492,404,TRANSFER,540914,540914,0,0,0,1
12749,5937493,404,CASH_OUT,540914,540914,0,36447,577361,1
12750,5940123,404,TRANSFER,932691,932691,0,0,0,1
12751,5940124,404,CASH_OUT,932691,932691,0,93390,1026081,1
12752,5946941,405,TRANSFER,973805,973805,0,0,0,1
12753,5946942,405,CASH_OUT,973805,973805,0,0,973805,1
12754,5956201,405,TRANSFER,10000000,12740879,2740879,0,0,1
12755,5956202,405,CASH_OUT,10000000,10000000,0,111802,10111802,1
12756,5956203,405,TRANSFER,2740879,2740879,0,0,0,1
12757,5956204,405,CASH_OUT,2740879,2740879,0,1137372,3878251,1
12758,5956511,405,TRANSFER,70382,70382,0,0,0,1
12759,5956512,405,CASH_OUT,70382,70382,0,999649,1070031,1
12760,5958445,405,TRANSFER,70756,70756,0,0,0,1
12761,5958446,405,CASH_OUT,70756,70756,0,0,70756,1
12762,5961552,406,TRANSFER,9173,9173,0,0,0,1
12763,5961553,406,CASH_OUT,9173,9173,0,0,9173,1
12764,5962323,406,TRANSFER,20842,20842,0,0,0,1
12765,5962324,406,CASH_OUT,20842,20842,0,118111,138954,1
12766,5962968,406,TRANSFER,183385,183385,0,0,0,1
12767,5962969,406,CASH_OUT,183385,183385,0,0,183385,1
12768,5964201,406,TRANSFER,106596,106596,0,0,0,1
12769,5964202,406,CASH_OUT,106596,106596,0,0,106596,1
12770,5964741,406,TRANSFER,4160888,4160888,0,0,0,1
12771,5964742,406,CASH_OUT,4160888,4160888,0,367689,4528577,1
12772,5967442,406,TRANSFER,10000000,12426076,2426076,0,0,1
12773,5967443,406,CASH_OUT,10000000,10000000,0,2265793,12265793,1
12774,5967444,406,TRANSFER,2426076,2426076,0,0,0,1
12775,5967445,406,CASH_OUT,2426076,2426076,0,44160,2470236,1
12776,5967457,406,TRANSFER,126192,126192,0,0,0,1
12777,5967458,406,CASH_OUT,126192,126192,0,0,126192,1
12778,5967470,406,TRANSFER,40013,40013,0,0,0,1
12779,5967471,406,CASH_OUT,40013,40013,0,0,40013,1
12780,5967513,406,TRANSFER,4737833,4737833,0,0,0,1
12781,5967514,406,CASH_OUT,4737833,4737833,0,11580904,16318738,1
12782,5967604,406,TRANSFER,184588,184588,0,0,0,1
12783,5967605,406,CASH_OUT,184588,184588,0,0,184588,1
12784,5970973,406,TRANSFER,669627,669627,0,0,0,1
12785,5970974,406,CASH_OUT,669627,669627,0,0,669627,1
12786,5975515,407,TRANSFER,312955,312955,0,0,0,1
12787,5975516,407,CASH_OUT,312955,312955,0,18559,331514,1
12788,5976563,407,TRANSFER,2085274,2085274,0,0,0,1
12789,5976564,407,CASH_OUT,2085274,2085274,0,3362607,5447881,1
12790,5976929,407,TRANSFER,48132,48132,0,0,0,1
